Date,open,high,low,close
2025-08-15 23:30:00,1518.4,1518.4,1518.4,1518.4
2025-08-15 23:45:00,,,,
2025-08-16 00:00:00,,,,
2025-08-16 00:15:00,1518.4,1518.4,1518.4,1518.4
